Dimension,Modalites,Indicateurs,Chapitre_annuaire,Année,Valeurs
Sous-préfecture / Sexe / Âges,YOUNDOUO / Masculin / 81 ans,Effectif de la population,,2019,6.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Masculin / 82 ans,Effectif de la population,,2019,1.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Masculin / 83 ans,Effectif de la population,,2019,1.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Masculin / 88 ans,Effectif de la population,,2019,1.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Masculin / 89 ans,Effectif de la population,,2019,1.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Masculin / 90 ans,Effectif de la population,,2019,1.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Masculin / 95 ans et plus,Effectif de la population,,2019,3.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Masculin / Total,Effectif de la population,,2019,7270.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 0 an,Effectif de la population,,2019,275.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 1 an,Effectif de la population,,2019,276.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 2 ans,Effectif de la population,,2019,335.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 3 ans,Effectif de la population,,2019,336.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 4 ans,Effectif de la population,,2019,298.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 5 ans,Effectif de la population,,2019,314.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 6 ans,Effectif de la population,,2019,287.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 7 ans,Effectif de la population,,2019,198.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 8 ans,Effectif de la population,,2019,228.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 9 ans,Effectif de la population,,2019,137.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 10 ans,Effectif de la population,,2019,216.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 11 ans,Effectif de la population,,2019,91.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 12 ans,Effectif de la population,,2019,136.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 13 ans,Effectif de la population,,2019,122.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 14 ans,Effectif de la population,,2019,151.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 15 ans,Effectif de la population,,2019,150.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 16 ans,Effectif de la population,,2019,117.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 17 ans,Effectif de la population,,2019,85.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 18 ans,Effectif de la population,,2019,160.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 19 ans,Effectif de la population,,2019,78.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 20 ans,Effectif de la population,,2019,262.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 21 ans,Effectif de la population,,2019,85.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 22 ans,Effectif de la population,,2019,99.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 23 ans,Effectif de la population,,2019,122.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 24 ans,Effectif de la population,,2019,201.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 25 ans,Effectif de la population,,2019,230.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 26 ans,Effectif de la population,,2019,142.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 27 ans,Effectif de la population,,2019,113.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 28 ans,Effectif de la population,,2019,108.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 29 ans,Effectif de la population,,2019,79.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 30 ans,Effectif de la population,,2019,230.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 31 ans,Effectif de la population,,2019,77.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 32 ans,Effectif de la population,,2019,57.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 33 ans,Effectif de la population,,2019,55.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 34 ans,Effectif de la population,,2019,97.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 35 ans,Effectif de la population,,2019,132.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 36 ans,Effectif de la population,,2019,66.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 37 ans,Effectif de la population,,2019,46.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 38 ans,Effectif de la population,,2019,37.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 39 ans,Effectif de la population,,2019,51.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 40 ans,Effectif de la population,,2019,99.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 41 ans,Effectif de la population,,2019,29.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 42 ans,Effectif de la population,,2019,30.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 43 ans,Effectif de la population,,2019,41.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 44 ans,Effectif de la population,,2019,62.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 45 ans,Effectif de la population,,2019,72.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 46 ans,Effectif de la population,,2019,32.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 47 ans,Effectif de la population,,2019,35.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 48 ans,Effectif de la population,,2019,18.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 49 ans,Effectif de la population,,2019,24.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 50 ans,Effectif de la population,,2019,51.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 51 ans,Effectif de la population,,2019,13.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 52 ans,Effectif de la population,,2019,13.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 53 ans,Effectif de la population,,2019,17.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 54 ans,Effectif de la population,,2019,32.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 55 ans,Effectif de la population,,2019,48.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 56 ans,Effectif de la population,,2019,18.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 57 ans,Effectif de la population,,2019,15.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 58 ans,Effectif de la population,,2019,14.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 59 ans,Effectif de la population,,2019,14.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 60 ans,Effectif de la population,,2019,35.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 61 ans,Effectif de la population,,2019,7.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 62 ans,Effectif de la population,,2019,8.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 63 ans,Effectif de la population,,2019,13.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 64 ans,Effectif de la population,,2019,21.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 65 ans,Effectif de la population,,2019,16.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 66 ans,Effectif de la population,,2019,2.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 67 ans,Effectif de la population,,2019,7.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 68 ans,Effectif de la population,,2019,8.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 69 ans,Effectif de la population,,2019,13.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 70 ans,Effectif de la population,,2019,11.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 71 ans,Effectif de la population,,2019,8.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 72 ans,Effectif de la population,,2019,2.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 73 ans,Effectif de la population,,2019,6.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 74 ans,Effectif de la population,,2019,8.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 75 ans,Effectif de la population,,2019,8.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 76 ans,Effectif de la population,,2019,1.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 77 ans,Effectif de la population,,2019,2.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 78 ans,Effectif de la population,,2019,1.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 79 ans,Effectif de la population,,2019,2.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 80 ans,Effectif de la population,,2019,2.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 83 ans,Effectif de la population,,2019,3.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / 95 ans et plus,Effectif de la population,,2019,2.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Féminin / Total,Effectif de la population,,2019,7142.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 0 an,Effectif de la population,,2019,641.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 1 an,Effectif de la population,,2019,578.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 2 ans,Effectif de la population,,2019,677.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 3 ans,Effectif de la population,,2019,670.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 4 ans,Effectif de la population,,2019,678.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 5 ans,Effectif de la population,,2019,674.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 6 ans,Effectif de la population,,2019,606.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 7 ans,Effectif de la population,,2019,468.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 8 ans,Effectif de la population,,2019,513.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 9 ans,Effectif de la population,,2019,311.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 10 ans,Effectif de la population,,2019,545.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 11 ans,Effectif de la population,,2019,224.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 12 ans,Effectif de la population,,2019,320.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 13 ans,Effectif de la population,,2019,275.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 14 ans,Effectif de la population,,2019,342.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 15 ans,Effectif de la population,,2019,351.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 16 ans,Effectif de la population,,2019,205.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 17 ans,Effectif de la population,,2019,165.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 18 ans,Effectif de la population,,2019,271.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 19 ans,Effectif de la population,,2019,145.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 20 ans,Effectif de la population,,2019,445.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 21 ans,Effectif de la population,,2019,147.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 22 ans,Effectif de la population,,2019,201.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 23 ans,Effectif de la population,,2019,204.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 24 ans,Effectif de la population,,2019,325.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 25 ans,Effectif de la population,,2019,387.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 26 ans,Effectif de la population,,2019,220.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 27 ans,Effectif de la population,,2019,187.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 28 ans,Effectif de la population,,2019,189.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 29 ans,Effectif de la population,,2019,142.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 30 ans,Effectif de la population,,2019,346.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 31 ans,Effectif de la population,,2019,154.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 32 ans,Effectif de la population,,2019,127.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 33 ans,Effectif de la population,,2019,114.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 34 ans,Effectif de la population,,2019,208.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 35 ans,Effectif de la population,,2019,237.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 36 ans,Effectif de la population,,2019,116.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 37 ans,Effectif de la population,,2019,81.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 38 ans,Effectif de la population,,2019,80.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 39 ans,Effectif de la population,,2019,108.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 40 ans,Effectif de la population,,2019,195.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 41 ans,Effectif de la population,,2019,67.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 42 ans,Effectif de la population,,2019,62.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 43 ans,Effectif de la population,,2019,78.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 44 ans,Effectif de la population,,2019,113.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 45 ans,Effectif de la population,,2019,125.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 46 ans,Effectif de la population,,2019,69.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 47 ans,Effectif de la population,,2019,69.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 48 ans,Effectif de la population,,2019,47.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 49 ans,Effectif de la population,,2019,47.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 50 ans,Effectif de la population,,2019,101.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 51 ans,Effectif de la population,,2019,38.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 52 ans,Effectif de la population,,2019,27.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 53 ans,Effectif de la population,,2019,34.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 54 ans,Effectif de la population,,2019,61.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 55 ans,Effectif de la population,,2019,74.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 56 ans,Effectif de la population,,2019,33.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 57 ans,Effectif de la population,,2019,29.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 58 ans,Effectif de la population,,2019,38.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 59 ans,Effectif de la population,,2019,28.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 60 ans,Effectif de la population,,2019,52.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 61 ans,Effectif de la population,,2019,24.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 62 ans,Effectif de la population,,2019,22.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 63 ans,Effectif de la population,,2019,20.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 64 ans,Effectif de la population,,2019,42.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 65 ans,Effectif de la population,,2019,31.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 66 ans,Effectif de la population,,2019,8.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 67 ans,Effectif de la population,,2019,14.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 68 ans,Effectif de la population,,2019,14.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 69 ans,Effectif de la population,,2019,34.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 70 ans,Effectif de la population,,2019,30.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 71 ans,Effectif de la population,,2019,14.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 72 ans,Effectif de la population,,2019,9.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 73 ans,Effectif de la population,,2019,15.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 74 ans,Effectif de la population,,2019,21.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 75 ans,Effectif de la population,,2019,10.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 76 ans,Effectif de la population,,2019,6.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 77 ans,Effectif de la population,,2019,3.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 78 ans,Effectif de la population,,2019,2.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 79 ans,Effectif de la population,,2019,7.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 80 ans,Effectif de la population,,2019,3.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 81 ans,Effectif de la population,,2019,6.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 82 ans,Effectif de la population,,2019,1.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 83 ans,Effectif de la population,,2019,4.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 88 ans,Effectif de la population,,2019,1.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 89 ans,Effectif de la population,,2019,1.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 90 ans,Effectif de la population,,2019,1.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / 95 ans et plus,Effectif de la population,,2019,5.0
Sous-préfecture / Sexe / Âges,YOUNDOUO / Total / Total,Effectif de la population,,2019,14412.0
Sous-préfecture / Sexe / Âges,DANOA / Masculin / 0 an,Effectif de la population,,2019,153.0
Sous-préfecture / Sexe / Âges,DANOA / Masculin / 1 an,Effectif de la population,,2019,197.0
Sous-préfecture / Sexe / Âges,DANOA / Masculin / 2 ans,Effectif de la population,,2019,204.0
Sous-préfecture / Sexe / Âges,DANOA / Masculin / 3 ans,Effectif de la population,,2019,202.0
Sous-préfecture / Sexe / Âges,DANOA / Masculin / 4 ans,Effectif de la population,,2019,159.0
Sous-préfecture / Sexe / Âges,DANOA / Masculin / 5 ans,Effectif de la population,,2019,140.0
Sous-préfecture / Sexe / Âges,DANOA / Masculin / 6 ans,Effectif de la population,,2019,162.0
Sous-préfecture / Sexe / Âges,DANOA / Masculin / 7 ans,Effectif de la population,,2019,127.0
Sous-préfecture / Sexe / Âges,DANOA / Masculin / 8 ans,Effectif de la population,,2019,144.0
Sous-préfecture / Sexe / Âges,DANOA / Masculin / 9 ans,Effectif de la population,,2019,108.0
Sous-préfecture / Sexe / Âges,DANOA / Masculin / 10 ans,Effectif de la population,,2019,154.0
Sous-préfecture / Sexe / Âges,DANOA / Masculin / 11 ans,Effectif de la population,,2019,97.0
Sous-préfecture / Sexe / Âges,DANOA / Masculin / 12 ans,Effectif de la population,,2019,144.0
Sous-préfecture / Sexe / Âges,DANOA / Masculin / 13 ans,Effectif de la population,,2019,98.0
Sous-préfecture / Sexe / Âges,DANOA / Masculin / 14 ans,Effectif de la population,,2019,118.0
Sous-préfecture / Sexe / Âges,DANOA / Masculin / 15 ans,Effectif de la population,,2019,102.0
Sous-préfecture / Sexe / Âges,DANOA / Masculin / 16 ans,Effectif de la population,,2019,71.0
Sous-préfecture / Sexe / Âges,DANOA / Masculin / 17 ans,Effectif de la population,,2019,65.0
Sous-préfecture / Sexe / Âges,DANOA / Masculin / 18 ans,Effectif de la population,,2019,77.0
Sous-préfecture / Sexe / Âges,DANOA / Masculin / 19 ans,Effectif de la population,,2019,38.0
Sous-préfecture / Sexe / Âges,DANOA / Masculin / 20 ans,Effectif de la population,,2019,67.0
Sous-préfecture / Sexe / Âges,DANOA / Masculin / 21 ans,Effectif de la population,,2019,34.0
Sous-préfecture / Sexe / Âges,DANOA / Masculin / 22 ans,Effectif de la population,,2019,29.0
Sous-préfecture / Sexe / Âges,DANOA / Masculin / 23 ans,Effectif de la population,,2019,31.0
Sous-préfecture / Sexe / Âges,DANOA / Masculin / 24 ans,Effectif de la population,,2019,37.0
